Global_Session_ID,Transaction_Str
U0735_5,"CS_Building,Student_Center,Gym,Dorms,Cafeteria"
U0735_6,"CS_Building,Library,Dorms,CS_Building,Student_Center"
U0735_7,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Library,Student_Center,Dorms"
U0735_8,"Dorms,Cafeteria,CS_Building"
U0735_9,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria"
U0736_1,"CS_Building,Cafeteria,Math_Building,Student_Center,Library,Gym"
U0736_10,"Dorms,Library,Gym,Dorms,CS_Building,Student_Center"
U0736_11,"Dorms,Library,Gym,Dorms"
U0736_12,"Library,Student_Center,Library,Student_Center,Gym,Dorms"
U0736_13,"Dorms,Math_Building,Library,Gym,Dorms"
U0736_2,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Student_Center,Gym,Dorms,CS_Building,Student_Center,Gym,Dorms,CS_Building,Student_Center"
U0736_3,"Dorms,Library,Dorms,Cafeteria,Library,Dorms"
U0736_4,"Dorms,CS_Building,Library,Gym,Dorms,Math_Building"
U0736_5,"Student_Center,Dorms,Cafeteria,CS_Building,Cafeteria"
U0736_6,"Math_Building,Student_Center,Dorms,Math_Building,Dorms,CS_Building,Library,Dorms,Cafeteria"
U0736_7,"Math_Building,Dorms,Cafeteria,Math_Building,Library,Dorms,CS_Building,Student_Center"
U0736_8,"Dorms,Math_Building,Library,Gym"
U0736_9,"Library,Dorms,Cafeteria,Library,Dorms,Math_Building,Student_Center,Dorms"
U0737_1,"Dorms,Cafeteria,CS_Building,Library,Gym,Dorms,Dorms,Cafeteria,CS_Building"
U0737_10,"Dorms,Cafeteria,Library,Cafeteria,CS_Building,Student_Center,Dorms"
U0737_11,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building"
U0737_2,"Dorms,CS_Building,Library,Dorms,Library,Gym,Dorms"
U0737_3,"Dorms,Math_Building,Library,Student_Center,Gym,Dorms"
U0737_4,"Dorms,Cafeteria,Library,Dorms"
U0737_5,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Library"
U0737_6,"Dorms,Library,Student_Center,Library,Student_Center,Dorms"
U0737_7,"Dorms,Math_Building,Dorms,CS_Building"
U0737_8,"Dorms,Math_Building,Student_Center,Library,Gym,Cafeteria,CS_Building,Student_Center"
U0737_9,"Dorms,Math_Building,Library,Gym"
U0738_1,"Dorms,CS_Building,Dorms,Cafeteria,Student_Center,Dorms,Math_Building,Library,Student_Center,Gym"
U0738_10,"Dorms,Cafeteria,CS_Building,Student_Center"
U0738_11,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Library,Cafeteria,CS_Building,Library,Cafeteria,CS_Building,Cafeteria"
U0738_12,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Dorms,Cafeteria"
U0738_13,"Dorms,Cafeteria,Student_Center,Dorms,Gym,Dorms,Cafeteria"
U0738_2,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Dorms,Math_Building,Student_Center"
U0738_3,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Dorms,Cafeteria,Math_Building,Library,Student_Center,Library,Dorms"
U0738_4,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,CS_Building,Dorms,CS_Building,Student_Center,Dorms,CS_Building,Library,Dorms,CS_Building,Library,Cafeteria,Library"
U0738_5,"Student_Center,Dorms,Cafeteria,CS_Building"
U0738_6,"Student_Center,Gym,Cafeteria,Student_Center,Dorms,Cafeteria,Math_Building,Dorms"
U0738_7,"Dorms,CS_Building,Student_Center,Dorms,CS_Building,Library"
U0738_8,"Dorms,Cafeteria,CS_Building,Library"
U0738_9,"Dorms,Math_Building,Dorms"
U0739_1,"Dorms,Cafeteria,CS_Building"
U0739_2,"Dorms,CS_Building,Cafeteria,Library,Student_Center,Dorms,Cafeteria,Math_Building"
U0739_3,"Dorms,Cafeteria,Math_Building,Cafeteria,Library"
U0739_4,"Gym,Dorms,Library,Cafeteria,Library,Dorms,Library"
U0739_5,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria"
U0739_6,"Dorms,Cafeteria,Math_Building,Library"
U0739_7,"Dorms,Cafeteria,Math_Building,Dorms,Library,Cafeteria,CS_Building"
U0739_8,"Math_Building,Dorms,Cafeteria,CS_Building,Library,Gym,Cafeteria"
U0739_9,"Dorms,Math_Building,Cafeteria,Math_Building,Cafeteria,CS_Building"
U0740_1,"Dorms,CS_Building,Library,Dorms,Math_Building,Student_Center"
U0740_10,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building"
U0740_11,"Dorms,CS_Building,Student_Center,Gym,Cafeteria,CS_Building,Dorms,Cafeteria,Student_Center"
U0740_12,"Dorms,CS_Building,Library"
U0740_2,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0740_3,"Dorms,Cafeteria,CS_Building,Library,Dorms,Math_Building"
U0740_4,"Math_Building,Cafeteria,CS_Building"
U0740_5,"Gym,Dorms,Math_Building,Library,Student_Center,Gym,Dorms"
U0740_6,"Dorms,Cafeteria,CS_Building"
U0740_7,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Dorms,Cafeteria,Math_Building"
U0740_8,"Dorms,Cafeteria,Math_Building"
U0740_9,"Dorms,Cafeteria,Library,Dorms,Math_Building,Library,Cafeteria,Library,Student_Center,Dorms"
U0741_1,"Dorms,Cafeteria,Math_Building,Dorms"
U0741_2,"Dorms,CS_Building,Dorms,Cafeteria"
U0741_3,"Dorms,Cafeteria,Library,Dorms,CS_Building,Library"
U0741_4,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Dorms,CS_Building"
U0741_5,"Math_Building,Library,Dorms,Cafeteria,CS_Building,Cafeteria"
U0741_6,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Math_Building,Student_Center"
U0741_7,"Cafeteria,CS_Building,Library,Cafeteria"
U0741_8,"Dorms,Cafeteria,Math_Building,Library,Gym,Dorms,Cafeteria"
U0741_9,"Cafeteria,Math_Building,Dorms,Cafeteria,Math_Building"
U0742_1,"Cafeteria,Library,Cafeteria,Library,Student_Center,Math_Building,Cafeteria,Math_Building"
U0742_10,"CS_Building,Library,Cafeteria,Math_Building,Cafeteria,Student_Center,Gym"
U0742_11,"Dorms,Library,Dorms,Math_Building,Student_Center,Dorms"
U0742_12,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Library,Dorms,Math_Building"
U0742_13,"Library,Dorms,Cafeteria,CS_Building,Library,Dorms"
U0742_2,"Dorms,Cafeteria,Library"
U0742_3,"Dorms,CS_Building,Library,Dorms,Math_Building,Student_Center,Gym,Cafeteria,Library,Cafeteria"
U0742_4,"Library,Dorms,Cafeteria"
U0742_5,"Dorms,Cafeteria,CS_Building,Library,Student_Center,Gym,Student_Center,Dorms,Cafeteria,Math_Building,Cafeteria"
U0742_6,"Dorms,Math_Building,Dorms,Cafeteria"
U0742_7,"Dorms,Cafeteria,CS_Building,Cafeteria,Student_Center,Dorms,Math_Building,Library,Dorms,CS_Building"
U0742_8,"Student_Center,Gym,Dorms,Cafeteria,Library,Dorms,Math_Building,Dorms"
U0742_9,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Cafeteria"
U0743_1,"Dorms,Cafeteria,Math_Building,Dorms"
U0743_10,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms"
U0743_11,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Cafeteria,Student_Center,Gym"
U0743_2,"Dorms,Cafeteria,Math_Building,Cafeteria"
U0743_3,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,CS_Building,Student_Center,Dorms,CS_Building,Library,Cafeteria"
U0743_4,"Library,Dorms,Cafeteria,Library,Gym,Dorms,Math_Building"
U0743_5,"Math_Building,Library,Dorms,Cafeteria,Library,Dorms,Cafeteria,Math_Building"
U0743_6,"Dorms,Cafeteria,Math_Building,Student_Center,Library,Dorms,Math_Building,Library"
U0743_7,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,CS_Building,Student_Center"
U0743_8,"Dorms,Cafeteria,Math_Building,Library"
U0743_9,"Dorms,CS_Building,Cafeteria,Library,Cafeteria,CS_Building"
U0744_1,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building"
U0744_10,"Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria"
U0744_11,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Cafeteria"
U0744_12,"Dorms,CS_Building,Cafeteria,CS_Building,Student_Center,Library,Student_Center"
U0744_13,"Student_Center,Gym,Dorms,Cafeteria"
U0744_2,"Dorms,Library,Dorms"
U0744_3,"Dorms,CS_Building,Library,Dorms,Math_Building,Student_Center"
U0744_4,"Math_Building,Dorms,Library,Dorms,Cafeteria"
U0744_5,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building,Cafeteria,Math_Building,Student_Center"
U0744_6,"Dorms,Math_Building,Student_Center,Dorms,Cafeteria,CS_Building,Library,Gym,Dorms,Library,Gym"
U0744_7,"Dorms,Math_Building,Library,Dorms,CS_Building,Library,Cafeteria,Math_Building"
U0744_8,"Dorms,Cafeteria,Math_Building,Student_Center"
U0744_9,"Dorms,Cafeteria,Library,Student_Center,Gym,Dorms,Cafeteria,Math_Building"
U0745_1,"Dorms,CS_Building,Cafeteria,Math_Building,Library,Dorms,Math_Building,Cafeteria"
U0745_10,"Dorms,Cafeteria,Library"
U0745_11,"Dorms,Cafeteria,CS_Building"
U0745_12,"Gym,Dorms,Cafeteria,Library,Dorms"
U0745_2,"Dorms,Cafeteria,Math_Building,Library,Dorms"
U0745_3,"Dorms,Math_Building,Dorms,Cafeteria,Library,Cafeteria"
U0745_4,"Dorms,Math_Building,Student_Center,Dorms,Library,Dorms,Library"
U0745_5,"Dorms,Math_Building,Student_Center"
U0745_6,"Student_Center,Gym,Dorms,Math_Building,Cafeteria,Library"
U0745_7,"Math_Building,Library,Dorms,Cafeteria,CS_Building,Library,Gym,Dorms"
U0745_8,"Dorms,Math_Building,Student_Center"
U0745_9,"Dorms,Cafeteria,Student_Center,Library,Dorms"
U0746_1,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Library,Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Library,Dorms,Cafeteria"
U0746_10,"Dorms,Cafeteria,CS_Building"
U0746_11,"Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Student_Center,Library,Dorms,CS_Building,Library"
U0746_12,"Student_Center,Library,Dorms,Cafeteria,Library,Dorms"
U0746_2,"Dorms,Cafeteria,Library,Cafeteria"
U0746_3,"CS_Building,Cafeteria,CS_Building,Dorms,Math_Building,Student_Center,Dorms"
U0746_4,"Dorms,Math_Building,Library,Cafeteria,CS_Building,Library"
U0746_5,"Dorms,Math_Building,Cafeteria,Library,Gym"
U0746_6,"Dorms,Library,Cafeteria,CS_Building,Library,Dorms"
U0746_7,"Dorms,Math_Building,Student_Center,Library,Dorms,Library,Gym,Dorms,Library,Dorms,CS_Building,Library"
U0746_8,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms"
U0746_9,"Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building,Library"
U0747_1,"Dorms,Math_Building,Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Library"
U0747_2,"Dorms,Cafeteria,Math_Building,Library,Gym,Cafeteria,CS_Building,Library"
U0747_3,"Dorms,Cafeteria,Math_Building,Cafeteria,Library,Cafeteria,CS_Building,Library"
U0747_4,"Dorms,Cafeteria,CS_Building,Library"
U0747_5,"Dorms,Math_Building,Library,Gym,Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria,CS_Building"
U0747_6,"Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0747_7,"Dorms,CS_Building,Dorms,Cafeteria,Math_Building,Dorms"
U0747_8,"Dorms,Cafeteria,Student_Center,Gym,Dorms,Math_Building"
U0747_9,"Dorms,CS_Building,Cafeteria"
U0748_1,"Math_Building,Student_Center,Gym,Dorms,Dorms,Math_Building,Dorms,Library,Dorms,Cafeteria,Math_Building,Cafeteria"
U0748_10,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Cafeteria,CS_Building,Student_Center"
U0748_11,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0748_12,"Dorms,Cafeteria,Library,Student_Center,Gym,Dorms,Cafeteria,CS_Building"
U0748_13,"Dorms,CS_Building,Student_Center,Library,Cafeteria,Library,Dorms"
U0748_2,"Dorms,Cafeteria,Math_Building"
U0748_3,"Dorms,Cafeteria,Math_Building,Dorms,Library"
U0748_4,"Dorms,Math_Building,Cafeteria,CS_Building,Library,Gym"
U0748_5,"Dorms,CS_Building,Student_Center,Gym,Dorms"
U0748_6,"Dorms,Math_Building,Dorms,Math_Building,Library"
U0748_7,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria,Library"
U0748_8,"Cafeteria,Library,Gym,Dorms,Cafeteria,Library"
U0748_9,"Dorms,Math_Building,Library"
U0749_1,"Dorms,Cafeteria,Library,Dorms,Cafeteria"
U0749_10,"Dorms,Library,Gym"
U0749_11,"Dorms,CS_Building,Cafeteria,CS_Building"
U0749_12,"Dorms,Cafeteria,CS_Building,Library,Student_Center,Gym"
U0749_13,"Dorms,Library,Cafeteria,Library,Cafeteria,Library,Dorms,Cafeteria"
U0749_14,"Dorms,Cafeteria,Library,Dorms"
U0749_15,"CS_Building,Library,Gym,Dorms,Cafeteria,CS_Building,Cafeteria"
U0749_2,"Dorms,Cafeteria,Math_Building"
U0749_3,"CS_Building,Dorms,Math_Building,Student_Center,Gym,Cafeteria,Library"
U0749_4,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,Library,Gym,Dorms,Dorms,Cafeteria,Library,Gym,Dorms,Cafeteria"
U0749_5,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Cafeteria,Math_Building"
U0749_6,"Dorms,Math_Building,Cafeteria,Math_Building,Student_Center,Dorms"
U0749_7,"Dorms,Math_Building,Library"
U0749_8,"Dorms,CS_Building,Student_Center,Dorms,Math_Building,Library,Dorms"
U0749_9,"Dorms,Math_Building,Student_Center,Gym,Cafeteria,CS_Building,Library"
U0750_1,"Cafeteria,Math_Building,Library,Cafeteria,CS_Building,Library,Dorms,Cafeteria,Dorms,Math_Building,Library,Dorms,Cafeteria"
U0750_10,"Dorms,CS_Building,Library,Cafeteria,CS_Building,Library"
U0750_11,"Dorms,Library,Gym"
U0750_12,"Student_Center,Library,Dorms,Cafeteria,Math_Building,Library,Dorms"
U0750_13,"Dorms,Cafeteria,CS_Building,Library,Gym,Dorms,CS_Building,Student_Center"
U0750_14,"Dorms,Math_Building,Dorms,Cafeteria,Library,Student_Center,Dorms,Cafeteria"
U0750_2,"Dorms,Cafeteria,CS_Building,Dorms,Cafeteria,CS_Building,Library,Dorms"
U0750_3,"Dorms,Cafeteria,Math_Building,Library,Dorms"
U0750_4,"Library,Cafeteria,Math_Building,Student_Center,Dorms,Library,Cafeteria,Math_Building"
U0750_5,"Dorms,Cafeteria,Math_Building"
U0750_6,"Student_Center,Gym,Dorms,CS_Building,Cafeteria,Math_Building,Dorms,Cafeteria,CS_Building,Student_Center"
U0750_7,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,Cafeteria,Library"
U0750_8,"Dorms,Math_Building,Cafeteria,Math_Building,Library"
U0750_9,"Dorms,Cafeteria,Library,Student_Center,Gym,Dorms,Library"
U0751_1,"Dorms,Math_Building,Library,Dorms,Math_Building,Library,Cafeteria,Student_Center,Gym,Dorms,Cafeteria,Library,Student_Center,Gym"
U0751_10,"Dorms,Cafeteria,Math_Building,Student_Center"
U0751_11,"Dorms,CS_Building,Library,Dorms,Library,Cafeteria,Math_Building,Dorms,Cafeteria"
U0751_12,"Dorms,Math_Building,Cafeteria,Math_Building,Dorms"
U0751_2,"Dorms,CS_Building,Library,Cafeteria"
U0751_3,"Dorms,Cafeteria,CS_Building"
U0751_4,"Dorms,Cafeteria,CS_Building,Library,Dorms,Cafeteria,Math_Building"
U0751_5,"Dorms,Cafeteria,Library,Cafeteria"
U0751_6,"Math_Building,Student_Center,Dorms,Cafeteria,Library,Dorms"
U0751_7,"Dorms,Math_Building,Library,Gym,Dorms,CS_Building"
U0751_8,"Dorms,CS_Building,Library,Gym,Dorms"
U0751_9,"Library,Dorms,Cafeteria,Math_Building,Dorms,CS_Building,Cafeteria,Library"
U0752_1,"Dorms,Math_Building,Library,Cafeteria,Cafeteria,Math_Building,Student_Center,Library,Gym,CS_Building,Dorms,CS_Building,Cafeteria,CS_Building,Student_Center"
U0752_10,"Library,Cafeteria,CS_Building,Library,Dorms,CS_Building"
U0752_11,"Dorms,CS_Building,Library,CS_Building,Student_Center,Library"
U0752_12,"Dorms,Cafeteria,Math_Building"
U0752_2,"Dorms,Cafeteria,Math_Building"
U0752_3,"Dorms,Cafeteria,Library,Gym"
U0752_4,"CS_Building,Cafeteria,Library,Dorms,Cafeteria,CS_Building,Student_Center,Library"
U0752_5,"Library,Cafeteria,Library,Dorms,Library,Cafeteria"
U0752_6,"Dorms,CS_Building,Library,Dorms"
U0752_7,"Dorms,Cafeteria,Math_Building,Student_Center,Dorms,Dorms,Math_Building,Library"
U0752_8,"Dorms,Cafeteria,Math_Building,Library,Dorms,Cafeteria,Math_Building"
U0752_9,"Cafeteria,Library,Gym"
U0753_1,"Dorms,Cafeteria,Student_Center,Dorms"
U0753_10,"Dorms,Cafeteria,Library"
U0753_11,"Dorms,Math_Building,Dorms,Cafeteria,Math_Building,Library,Cafeteria"
U0753_12,"Dorms,Cafeteria,Math_Building,Dorms,Cafeteria"
U0753_2,"Dorms,Cafeteria,Math_Building,Cafeteria,CS_Building"
U0753_3,"Dorms,Cafeteria,CS_Building"
U0753_4,"Student_Center,Gym,Dorms,Cafeteria"
U0753_5,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,CS_Building,Library,Cafeteria,Dorms,Cafeteria,Library,Dorms,CS_Building,Library,Cafeteria,CS_Building"
U0753_6,"Dorms,Cafeteria,Library,Cafeteria"
U0753_7,"Dorms,CS_Building,Student_Center,Library,Cafeteria,Math_Building,Dorms,Cafeteria,Student_Center,Library"
U0753_8,"Dorms,Cafeteria,Library,Dorms"
U0753_9,"Dorms,Cafeteria,Library,Dorms,Math_Building"
U0754_1,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Math_Building"
U0754_10,"Library,Cafeteria,CS_Building,Library,Dorms,CS_Building,Student_Center,Library"
U0754_11,"Dorms,Math_Building,Student_Center,Library,Dorms,Cafeteria,CS_Building,Dorms"
U0754_12,"Student_Center,Dorms,Cafeteria,Library"
U0754_13,"Dorms,Cafeteria,CS_Building"
U0754_14,"Dorms,Library,Dorms,Dorms,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria"
U0754_2,"Dorms,CS_Building,Library,Dorms"
U0754_3,"Cafeteria,Math_Building,Library"
U0754_4,"Gym,Dorms,Math_Building,Dorms,CS_Building,Cafeteria"
U0754_5,"Dorms,CS_Building,Cafeteria"
U0754_6,"Student_Center,Library,Student_Center,Dorms,Library,Cafeteria,Math_Building,Cafeteria"
U0754_7,"Dorms,Cafeteria,Student_Center,Dorms,Cafeteria,Library"
U0754_8,"Dorms,Math_Building,Dorms,Cafeteria,CS_Building,Dorms,CS_Building,Dorms"
U0754_9,"Dorms,CS_Building,Student_Center,Dorms,Cafeteria,Math_Building,Dorms"
U0755_1,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Student_Center,Dorms"
U0755_2,"Dorms,Cafeteria,CS_Building,Student_Center,Gym,Dorms,CS_Building,Library,Gym,Cafeteria,Math_Building,Library,Dorms"
U0755_3,"Dorms,Library,Dorms,Cafeteria"
U0755_4,"Dorms,Cafeteria,Library,Dorms,Cafeteria,CS_Building,Library,Cafeteria"
U0755_5,"Dorms,Math_Building,Dorms,Cafeteria,Library"
U0755_6,"Gym,Dorms,Cafeteria,Library,Dorms,CS_Building,Cafeteria,Library"
U0755_7,"Dorms,Cafeteria,Math_Building,Cafeteria"
U0755_8,"Dorms,Cafeteria,CS_Building,Cafeteria"
U0755_9,"Dorms,CS_Building,Library,Cafeteria,Dorms,Cafeteria,CS_Building,Cafeteria,Student_Center,Library"
U0756_1,"Dorms,Cafeteria,Library"
U0756_10,"Dorms,Cafeteria,Math_Building,Student_Center"
U0756_11,"Dorms,Cafeteria,CS_Building,Cafeteria,Library,Dorms,Cafeteria,Math_Building"
U0756_12,"Dorms,CS_Building,Library,Gym,Dorms,Cafeteria,CS_Building"
U0756_2,"Dorms,CS_Building,Dorms,Cafeteria"
U0756_3,"Library,Student_Center,Dorms,Math_Building,Cafeteria,Student_Center"
U0756_4,"Dorms,Math_Building,Cafeteria,CS_Building,Student_Center,Dorms,Cafeteria"
U0756_5,"Library,Dorms,Cafeteria,CS_Building,Student_Center"
U0756_6,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Student_Center,Gym,Dorms,Dorms,Cafeteria,Library,Cafeteria,Math_Building"
U0756_7,"Math_Building,Library,Student_Center,Library,Dorms,Library,Student_Center,Dorms,Cafeteria,Library"
U0756_8,"CS_Building,Cafeteria,Math_Building,Student_Center"
U0756_9,"Dorms,Cafeteria,Library,Cafeteria,Library,Cafeteria,Math_Building"
U0757_1,"Dorms,CS_Building,Library,Gym"
U0757_10,"Dorms,Math_Building,Student_Center,Gym,Dorms,CS_Building,Cafeteria"
U0757_11,"Dorms,Cafeteria,CS_Building"
U0757_12,"Dorms,Math_Building,Cafeteria,Math_Building,Library,Dorms,CS_Building"
U0757_13,"Dorms,Cafeteria,CS_Building,Student_Center"
U0757_2,"Student_Center,Library,Student_Center,Dorms,Gym,Dorms,Math_Building"
U0757_3,"Dorms,Math_Building,Cafeteria,Student_Center"
U0757_4,"Cafeteria,Math_Building,Library,Dorms"
U0757_5,"Dorms,Cafeteria,CS_Building"
U0757_6,"CS_Building,Library,Dorms,Cafeteria,Math_Building,Student_Center,Dorms"
U0757_7,"Dorms,Math_Building,Cafeteria,CS_Building,Dorms,CS_Building,Library"
U0757_8,"Dorms,Math_Building,Student_Center,Gym"
U0757_9,"Dorms,Library,Cafeteria,Math_Building,Student_Center,Dorms,Library"
U0758_1,"Dorms,Cafeteria,CS_Building,Library,Cafeteria,Math_Building,Library"
U0758_10,"Student_Center,Gym,Dorms,CS_Building,Dorms"
U0758_11,"Student_Center,Dorms,Cafeteria,Library,Gym,Dorms,Math_Building"
U0758_12,"Dorms,Math_Building,Dorms,CS_Building,Student_Center,Gym"
U0758_13,"Dorms,Math_Building,Cafeteria,CS_Building"
U0758_14,"Dorms,Cafeteria,Math_Building,Library,Gym,Cafeteria,CS_Building"
U0758_15,"Dorms,Math_Building,Student_Center,Library"
U0758_2,"Dorms,CS_Building,Cafeteria"
U0758_3,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,Library,Cafeteria"
U0758_4,"Dorms,Cafeteria,Library,Cafeteria,Library,Cafeteria"
U0758_5,"Dorms,CS_Building,Library,Dorms,CS_Building,Library"
U0758_6,"Gym,Dorms,Math_Building,Student_Center,Library"
U0758_7,"Dorms,Cafeteria,Library,Gym,Cafeteria,CS_Building,Cafeteria,CS_Building"
U0758_8,"Dorms,Cafeteria,CS_Building,Cafeteria,Library"
U0758_9,"Gym,Dorms,Cafeteria,Math_Building,Student_Center"
U0759_1,"Dorms,Cafeteria,CS_Building,Dorms,Math_Building,Library"
U0759_10,"Dorms,Library,Gym,Dorms"
U0759_11,"Library,Cafeteria,CS_Building,Library,Student_Center"
U0759_12,"Math_Building,Library,Gym,Dorms,Cafeteria,CS_Building,Student_Center"
U0759_2,"Dorms,CS_Building,Library,Cafeteria,CS_Building,Library,Dorms"
U0759_3,"Dorms,Cafeteria,CS_Building"
U0759_4,"Dorms,Library,Dorms,Cafeteria,Library"
U0759_5,"Dorms,Cafeteria,Student_Center,Library"
U0759_6,"Dorms,CS_Building,Dorms,Library"
U0759_7,"Dorms,Cafeteria,Library,Dorms,CS_Building,Library,Dorms,Cafeteria"
U0759_8,"Dorms,Cafeteria,CS_Building,Cafeteria"
U0759_9,"Cafeteria,Library,Gym,Dorms,Cafeteria,Student_Center"
U0760_1,"Dorms,Cafeteria,Math_Building"
U0760_10,"Cafeteria,Library,Student_Center,Dorms,Library,Dorms,Cafeteria,Math_Building,Gym,Dorms,Cafeteria,CS_Building,Cafeteria,Library,Cafeteria"
U0760_2,"Dorms,Cafeteria,CS_Building,Library,Dorms,CS_Building,Library,Cafeteria,Dorms,Cafeteria,Library,Gym,Dorms,Cafeteria,CS_Building,Student_Center"
U0760_3,"CS_Building,Student_Center,Gym,Dorms,Library,Gym,Dorms,Cafeteria,Library,Cafeteria,Library,Cafeteria,Student_Center"
U0760_4,"Dorms,Cafeteria,Library"
U0760_5,"Dorms,Cafeteria,Library,Student_Center,Dorms,Math_Building,Library,Cafeteria"
U0760_6,"Cafeteria,Math_Building,Library,Cafeteria"
U0760_7,"Student_Center,Dorms,Cafeteria,Math_Building,Library,Dorms,CS_Building,Student_Center"
U0760_8,"CS_Building,Student_Center,Gym,Dorms,CS_Building,Student_Center,Library,Dorms,Math_Building,Cafeteria,Math_Building"
U0760_9,"Dorms,Math_Building,Student_Center"
U0761_1,"Dorms,Library,Dorms,Cafeteria,Student_Center,Library,Dorms"
U0761_10,"Dorms,Cafeteria,Math_Building,Student_Center,Gym,Dorms"
U0761_11,"Dorms,CS_Building,Library"
U0761_12,"Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building,Student_Center,Dorms,Cafeteria"
U0761_13,"Math_Building,Dorms,Math_Building,Student_Center,Gym,Cafeteria,CS_Building,Student_Center"
U0761_14,"Dorms,Cafeteria,Math_Building,Cafeteria,Math_Building"
U0761_15,"Dorms,Cafeteria,Math_Building,Library"
U0761_2,"Dorms,Cafeteria,Library,Gym,Dorms,Math_Building,Student_Center"
U0761_3,"Dorms,Cafeteria,CS_Building,Cafeteria,CS_Building,Library,Cafeteria,CS_Building"
U0761_4,"Dorms,Cafeteria,Student_Center,Gym,Dorms,Cafeteria"
U0761_5,"Dorms,Cafeteria,CS_Building,Dorms"
U0761_6,"Dorms,Cafeteria,Math_Building,Cafeteria,Library,Student_Center,Dorms,Cafeteria"
U0761_7,"Dorms,Cafeteria,Library,Cafeteria,Library,Cafeteria,Library,Gym"
U0761_8,"Math_Building,Student_Center,Dorms,Math_Building,Student_Center,Dorms"
U0761_9,"Dorms,Cafeteria,Math_Building"
U0762_1,"Dorms,CS_Building,Dorms,Cafeteria,CS_Building,Library,Dorms"
U0762_10,"Dorms,Cafeteria,Student_Center,Library"
U0762_2,"Student_Center,Library,Dorms,Cafeteria,Library"
U0762_3,"Dorms,Cafeteria,Library,Dorms,CS_Building,Cafeteria,CS_Building,Cafeteria"
U0762_4,"Dorms,Library,Dorms,Cafeteria,CS_Building,Cafeteria,Math_Building"
U0762_5,"Dorms,CS_Building,Library,Gym,Dorms,Cafeteria,CS_Building,Library"
U0762_6,"Gym,Dorms,Cafeteria,Math_Building,Library,Dorms,Dorms,Library,Cafeteria,Student_Center,Library,Gym,Dorms,Cafeteria"
U0762_7,"Dorms,Cafeteria,Math_Building"
U0762_8,"Dorms,Cafeteria,CS_Building,Student_Center,Library,Gym,Cafeteria,CS_Building"
U0762_9,"Dorms,Cafeteria,Library,Cafeteria,Math_Building,Library"
U0763_1,"Dorms,Library,Dorms,CS_Building,Library"
U0763_2,"Dorms,Cafeteria,Library,Gym"
